time,x1,y1,z1,a1,e1 ,r1,x2,y2,z2,a2,e2,r2,x3,y3,z3,a3,e3,r3,x4,y4,z4,a4,e4,r4,V0,V1,V2,V3,V4,V5
61541.4439,5.036132813,13.10449219,2.416992188,3.713378906,88.28613281,-116.1474609,16.40039063,0.694335938,-1.226074219,161.4990234,1.23046875,-76.46484375,12.34863281,2.711425781,-1.30078125,-179.8242188,-2.8125,103.5131836,0.421875,3.941894531,-0.417480469,-2.614746094,16.23779297,-162.4438477,-0.328622178,0.410358686,-0.042627805,0.604912646,0.292653539,0.518984647
61551.4439,5.036132813,13.10449219,2.416992188,3.69140625,88.28613281,-116.1694336,16.40039063,0.694335938,-1.226074219,161.4990234,1.208496094,-76.46484375,12.34863281,2.711425781,-1.30078125,-179.8242188,-2.8125,103.5131836,0.421875,3.941894531,-0.417480469,-2.614746094,16.23779297,-162.421875,-0.328622178,0.410358686,-0.042952061,0.604912646,0.292329282,0.51963316
61561.4439,5.036132813,13.10449219,2.412597656,3.647460938,88.28613281,-116.2133789,16.40039063,0.694335938,-1.226074219,161.5209961,1.208496094,-76.46484375,12.34863281,2.711425781,-1.296386719,-179.8242188,-2.8125,103.4912109,0.421875,3.941894531,-0.417480469,-2.614746094,16.23779297,-162.421875,-0.327649408,0.410358686,-0.043600575,0.605236903,0.292977796,0.519957417
61571.4439,5.036132813,13.10449219,2.412597656,3.647460938,88.28613281,-116.2133789,16.40039063,0.698730469,-1.23046875,161.5209961,1.208496094,-76.48681641,12.34863281,2.715820313,-1.296386719,-179.8022461,-2.8125,103.4912109,0.421875,3.946289063,-0.417480469,-2.614746094,16.23779297,-162.3999023,-0.328622178,0.410034429,-0.043600575,0.605236903,0.293626309,0.519308904
61581.4439,5.036132813,13.10449219,2.412597656,3.647460938,88.28613281,-116.1914063,16.40039063,0.698730469,-1.23046875,161.5209961,1.208496094,-76.48681641,12.34863281,2.715820313,-1.296386719,-179.8022461,-2.8125,103.4692383,0.421875,3.946289063,-0.413085938,-2.614746094,16.23779297,-162.3779297,-0.313057857,0.418140844,-0.040358008,0.611397778,0.291356513,0.523848496
61591.4439,5.036132813,13.10449219,2.416992188,3.69140625,88.28613281,-116.1694336,16.40039063,0.698730469,-1.23046875,161.5209961,1.208496094,-76.48681641,12.34863281,2.715820313,-1.296386719,-179.8022461,-2.8125,103.4692383,0.417480469,3.946289063,-0.413085938,-2.614746094,16.21582031,-162.3779297,-0.326676638,0.409710173,-0.044573345,0.604912646,0.292653539,0.51963316
61601.4439,5.036132813,13.10449219,2.416992188,3.735351563,88.28613281,-116.1254883,16.40039063,0.698730469,-1.23046875,161.5209961,1.208496094,-76.50878906,12.34863281,2.715820313,-1.296386719,-179.8022461,-2.790527344,103.4472656,0.417480469,3.946289063,-0.413085938,-2.614746094,16.21582031,-162.355957,-0.327325151,0.409710173,-0.044249088,0.60458839,0.293302052,0.51963316
61611.4439,5.031738281,13.10449219,2.416992188,3.823242188,88.28613281,-116.0375977,16.40039063,0.698730469,-1.23046875,161.5209961,1.208496094,-76.50878906,12.34863281,2.715820313,-1.291992188,-179.8022461,-2.790527344,103.4472656,0.417480469,3.946289063,-0.413085938,-2.592773438,16.21582031,-162.355957,-0.327000895,0.410034429,-0.043924831,0.60458839,0.292329282,0.51866039
61621.4439,5.031738281,13.10449219,2.416992188,3.8671875,88.28613281,-115.9936523,16.40039063,0.698730469,-1.23046875,161.5429688,1.186523438,-76.50878906,12.34863281,2.715820313,-1.291992188,-179.8022461,-2.790527344,103.425293,0.417480469,3.946289063,-0.413085938,-2.592773438,16.21582031,-162.3339844,-0.328297921,0.409710173,-0.042952061,0.60361562,0.292653539,0.51866039
61631.4439,5.031738281,13.10449219,2.416992188,3.889160156,88.28613281,-115.9716797,16.40039063,0.698730469,-1.23046875,161.5429688,1.186523438,-76.53076172,12.34863281,2.715820313,-1.291992188,-179.8022461,-2.790527344,103.425293,0.417480469,3.946289063,-0.413085938,-2.592773438,16.21582031,-162.3120117,-0.327325151,0.409710173,-0.044573345,0.60361562,0.292977796,0.518984647
61641.4439,5.031738281,13.10449219,2.416992188,3.911132813,88.28613281,-115.949707,16.40039063,0.703125,-1.23046875,161.5429688,1.186523438,-76.53076172,12.34863281,2.720214844,-1.291992188,-179.8022461,-2.790527344,103.425293,0.417480469,3.946289063,-0.413085938,-2.592773438,16.21582031,-162.3120117,-0.334458798,0.408413146,-0.046194628,0.60264285,0.292005026,0.519308904
61651.4439,5.031738281,13.10449219,2.416992188,3.911132813,88.28613281,-115.9716797,16.40039063,0.703125,-1.23046875,161.5429688,1.164550781,-76.53076172,12.34863281,2.720214844,-1.291992188,-179.7802734,-2.790527344,103.4033203,0.417480469,3.946289063,-0.413085938,-2.592773438,16.21582031,-162.3120117,-0.322461301,0.411331456,-0.042952061,0.60458839,0.290707999,0.519308904
61661.4439,5.031738281,13.10449219,2.416992188,3.8671875,88.28613281,-116.015625,16.40039063,0.703125,-1.23046875,161.5429688,1.164550781,-76.55273438,12.34863281,2.720214844,-1.291992188,-179.7802734,-2.790527344,103.4033203,0.417480469,3.946289063,-0.413085938,-2.592773438,16.21582031,-162.2900391,-0.326676638,0.408737403,-0.042952061,0.603291363,0.291680769,0.518011877
61671.4439,5.031738281,13.10449219,2.416992188,3.823242188,88.28613281,-116.0595703,16.40039063,0.703125,-1.23046875,161.5429688,1.164550781,-76.55273438,12.34863281,2.720214844,-1.291992188,-179.7802734,-2.790527344,103.3813477,0.417480469,3.946289063,-0.413085938,-2.592773438,16.21582031,-162.2900391,-0.327325151,0.40808889,-0.043600575,0.602318593,0.292977796,0.517363364
61681.4439,5.031738281,13.10449219,2.416992188,3.779296875,88.28613281,-116.1035156,16.39599609,0.703125,-1.23046875,161.5429688,1.142578125,-76.55273438,12.34863281,2.720214844,-1.287597656,-179.7802734,-2.790527344,103.3813477,0.417480469,3.946289063,-0.413085938,-2.592773438,16.21582031,-162.2680664,-0.323434071,0.408737403,-0.044897601,0.602967107,0.290059486,0.518011877
61691.4439,5.031738281,13.10449219,2.412597656,3.713378906,88.28613281,-116.1694336,16.39599609,0.703125,-1.23046875,161.5429688,1.142578125,-76.57470703,12.34863281,2.720214844,-1.287597656,-179.7802734,-2.790527344,103.359375,0.417480469,3.946289063,-0.413085938,-2.592773438,16.21582031,-162.2680664,-0.329270692,0.406791863,-0.043924831,0.601345824,0.292329282,0.516390594
61701.4439,5.031738281,13.10449219,2.412597656,3.669433594,88.28613281,-116.2133789,16.39599609,0.703125,-1.23046875,161.5429688,1.142578125,-76.57470703,12.34863281,2.724609375,-1.287597656,-179.7802734,-2.790527344,103.3374023,0.417480469,3.946289063,-0.413085938,-2.592773438,16.19384766,-162.2680664,-0.325379611,0.40808889,-0.045546115,0.602318593,0.292977796,0.517687621
61711.4439,5.031738281,13.10449219,2.412597656,3.603515625,88.28613281,-116.2573242,16.39599609,0.703125,-1.23046875,161.5429688,1.142578125,-76.59667969,12.34863281,2.724609375,-1.287597656,-179.7802734,-2.790527344,103.3374023,0.417480469,3.946289063,-0.413085938,-2.592773438,16.19384766,-162.2680664,-0.326676638,0.407440377,-0.045221858,0.60167008,0.292977796,0.517039107
61721.4439,5.031738281,13.10449219,2.412597656,3.581542969,88.30810547,-116.3012695,16.39599609,0.707519531,-1.23046875,161.5649414,1.142578125,-76.59667969,12.34863281,2.724609375,-1.287597656,-179.7802734,-2.790527344,103.3154297,0.417480469,3.946289063,-0.413085938,-2.592773438,16.19384766,-162.2460938,-0.327325151,0.40711612,-0.044897601,0.601345824,0.293950565,0.517039107
61731.4439,5.031738281,13.10449219,2.412597656,3.537597656,88.30810547,-116.3452148,16.39599609,0.707519531,-1.23046875,161.5649414,1.120605469,-76.59667969,12.34863281,2.724609375,-1.287597656,-179.7802734,-2.790527344,103.3154297,0.417480469,3.946289063,-0.413085938,-2.592773438,16.19384766,-162.2460938,-0.324731098,0.407764633,-0.046518884,0.60167008,0.292653539,0.517687621
61741.4439,5.031738281,13.10449219,2.412597656,3.493652344,88.30810547,-116.3891602,16.39599609,0.707519531,-1.23046875,161.5649414,1.120605469,-76.61865234,12.34863281,2.724609375,-1.283203125,-179.7802734,-2.768554688,103.293457,0.417480469,3.946289063,-0.413085938,-2.592773438,16.19384766,-162.2460938,-0.335107312,0.40517058,-0.047815911,0.599400284,0.294274822,0.515417824
61751.4439,5.031738281,13.10449219,2.412597656,3.449707031,88.30810547,-116.4331055,16.39599609,0.707519531,-1.234863281,161.5649414,1.120605469,-76.61865234,12.34863281,2.724609375,-1.283203125,-179.7583008,-2.768554688,103.293457,0.417480469,3.946289063,-0.413085938,-2.592773438,16.19384766,-162.2460938,-0.325703868,0.406791863,-0.046843141,0.60069731,0.294923335,0.516066338
61761.4439,5.031738281,13.10449219,2.412597656,3.405761719,88.30810547,-116.4770508,16.39599609,0.707519531,-1.234863281,161.5649414,1.120605469,-76.61865234,12.34863281,2.724609375,-1.283203125,-179.7583008,-2.768554688,103.293457,0.417480469,3.946289063,-0.413085938,-2.592773438,16.19384766,-162.2460938,-0.323434071,0.407440377,-0.047815911,0.601345824,0.295896105,0.517039107
61771.4439,5.031738281,13.10449219,2.412597656,3.33984375,88.30810547,-116.5429688,16.39599609,0.707519531,-1.234863281,161.5649414,1.098632813,-76.61865234,12.34863281,2.729003906,-1.283203125,-179.7583008,-2.768554688,103.2714844,0.417480469,3.946289063,-0.413085938,-2.570800781,16.19384766,-162.2241211,-0.323758328,0.40517058,-0.049437194,0.600048797,0.295896105,0.515742081
61781.4439,5.031738281,13.10449219,2.412597656,3.295898438,88.30810547,-116.5869141,16.39599609,0.707519531,-1.234863281,161.5649414,1.098632813,-76.61865234,12.34863281,2.729003906,-1.278808594,-179.7583008,-2.768554688,103.2714844,0.417480469,3.946289063,-0.413085938,-2.570800781,16.19384766,-162.2241211,-0.322461301,0.40517058,-0.050409964,0.600048797,0.294274822,0.515742081
61791.4439,5.031738281,13.10449219,2.412597656,3.229980469,88.30810547,-116.6308594,16.39599609,0.707519531,-1.234863281,161.5649414,1.098632813,-76.640625,12.34863281,2.729003906,-1.278808594,-179.7583008,-2.768554688,103.2495117,0.417480469,3.946289063,-0.413085938,-2.570800781,16.19384766,-162.2241211,-0.329919205,0.404846324,-0.053976787,0.599724541,0.297193132,0.516714851
61801.4439,5.031738281,13.10449219,2.412597656,3.208007813,88.30810547,-116.652832,16.39599609,0.707519531,-1.234863281,161.5429688,1.098632813,-76.640625,12.34863281,2.729003906,-1.278808594,-179.7363281,-2.746582031,103.2495117,0.417480469,3.946289063,-0.413085938,-2.570800781,16.19384766,-162.2241211,-0.323109815,0.404846324,-0.052031247,0.599724541,0.296868875,0.514769311
61811.4439,5.031738281,13.10449219,2.412597656,3.186035156,88.30810547,-116.6748047,16.39599609,0.707519531,-1.234863281,161.5429688,1.098632813,-76.640625,12.34863281,2.729003906,-1.278808594,-179.7363281,-2.746582031,103.2275391,0.417480469,3.946289063,-0.413085938,-2.570800781,16.19384766,-162.2021484,-0.323109815,0.404522067,-0.052031247,0.599076027,0.296868875,0.514769311
61821.4439,5.031738281,13.10449219,2.412597656,3.186035156,88.30810547,-116.6748047,16.39599609,0.707519531,-1.234863281,161.5429688,1.098632813,-76.640625,12.34863281,2.729003906,-1.278808594,-179.7363281,-2.746582031,103.2275391,0.413085938,3.946289063,-0.408691406,-2.570800781,16.19384766,-162.2021484,-0.325055355,0.403549297,-0.051706991,0.598751771,0.297517388,0.514445055
61831.4439,5.036132813,13.10449219,2.412597656,3.186035156,88.30810547,-116.6748047,16.39599609,0.707519531,-1.234863281,161.5429688,1.120605469,-76.640625,12.35302734,2.733398438,-1.274414063,-179.7363281,-2.746582031,103.2055664,0.413085938,3.946289063,-0.408691406,-2.570800781,16.19384766,-162.2021484,-0.323758328,0.404197811,-0.051706991,0.598427514,0.296544618,0.514120798
61841.4439,5.036132813,13.10449219,2.412597656,3.208007813,88.30810547,-116.652832,16.39599609,0.707519531,-1.234863281,161.5429688,1.120605469,-76.640625,12.35302734,2.733398438,-1.274414063,-179.7363281,-2.746582031,103.2055664,0.413085938,3.946289063,-0.408691406,-2.570800781,16.19384766,-162.2021484,-0.324406841,0.404522067,-0.050409964,0.598751771,0.296220362,0.514120798
61851.4439,5.036132813,13.10449219,2.412597656,3.208007813,88.30810547,-116.652832,16.39599609,0.707519531,-1.234863281,161.5429688,1.120605469,-76.66259766,12.35302734,2.733398438,-1.274414063,-179.7143555,-2.746582031,103.1835938,0.413085938,3.946289063,-0.408691406,-2.570800781,16.19384766,-162.1801758,-0.325055355,0.403873554,-0.049761451,0.599076027,0.295571849,0.514120798
61861.4439,5.036132813,13.10449219,2.412597656,3.229980469,88.30810547,-116.6308594,16.39599609,0.707519531,-1.234863281,161.5429688,1.120605469,-76.66259766,12.35302734,2.733398438,-1.274414063,-179.7143555,-2.746582031,103.1835938,0.413085938,3.946289063,-0.408691406,-2.570800781,16.171875,-162.1801758,-0.323434071,0.40517058,-0.049112938,0.599076027,0.296544618,0.514769311
61871.4439,5.036132813,13.10449219,2.412597656,3.273925781,88.30810547,-116.5869141,16.39599609,0.707519531,-1.234863281,161.5429688,1.120605469,-76.66259766,12.35302734,2.733398438,-1.274414063,-179.7143555,-2.746582031,103.1616211,0.413085938,3.946289063,-0.408691406,-2.570800781,16.171875,-162.1582031,-0.326352381,0.403873554,-0.050085707,0.598103258,0.296868875,0.514120798
61881.4439,5.036132813,13.10449219,2.412597656,3.295898438,88.30810547,-116.5649414,16.39599609,0.707519531,-1.234863281,161.5429688,1.098632813,-76.66259766,12.35302734,2.733398438,-1.274414063,-179.7143555,-2.746582031,103.1616211,0.413085938,3.946289063,-0.408691406,-2.570800781,16.171875,-162.1582031,-0.323109815,0.404522067,-0.050085707,0.599076027,0.294599079,0.514445055
61891.4439,5.036132813,13.10449219,2.412597656,3.361816406,88.30810547,-116.4990234,16.39599609,0.707519531,-1.234863281,161.5429688,1.098632813,-76.66259766,12.35302734,2.733398438,-1.270019531,-179.7143555,-2.746582031,103.1396484,0.413085938,3.946289063,-0.408691406,-2.570800781,16.171875,-162.1362305,-0.334783055,0.402252271,-0.053004017,0.596481975,0.297193132,0.513148028
61901.4439,5.036132813,13.10449219,2.412597656,3.427734375,88.30810547,-116.4331055,16.39599609,0.707519531,-1.234863281,161.5429688,1.098632813,-76.66259766,12.35302734,2.733398438,-1.270019531,-179.7143555,-2.746582031,103.1396484,0.413085938,3.946289063,-0.408691406,-2.570800781,16.171875,-162.1362305,-0.324731098,0.403873554,-0.052031247,0.598103258,0.298165901,0.514445055
61911.4439,5.036132813,13.10449219,2.412597656,3.471679688,88.30810547,-116.3891602,16.39599609,0.707519531,-1.234863281,161.5429688,1.098632813,-76.68457031,12.35302734,2.733398438,-1.270019531,-179.7143555,-2.746582031,103.1396484,0.413085938,3.950683594,-0.408691406,-2.548828125,16.171875,-162.1362305,-0.324406841,0.403873554,-0.050734221,0.598103258,0.296868875,0.514445055
61921.4439,5.036132813,13.10449219,2.412597656,3.515625,88.30810547,-116.3452148,16.39599609,0.707519531,-1.234863281,161.5429688,1.076660156,-76.68457031,12.35302734,2.733398438,-1.270019531,-179.7143555,-2.724609375,103.1176758,0.413085938,3.950683594,-0.408691406,-2.548828125,16.171875,-162.1142578,-0.324731098,0.403225041,-0.051058477,0.597454744,0.297841645,0.514769311
61931.4439,5.036132813,13.10449219,2.412597656,3.559570313,88.30810547,-116.3012695,16.39599609,0.707519531,-1.234863281,161.5429688,1.076660156,-76.68457031,12.35302734,2.733398438,-1.270019531,-179.7143555,-2.724609375,103.1176758,0.413085938,3.950683594,-0.408691406,-2.548828125,16.171875,-162.1142578,-0.312733601,0.415222535,-0.042627805,0.607506699,0.297193132,0.523848496
61941.4439,5.036132813,13.10449219,2.412597656,3.581542969,88.30810547,-116.2792969,16.39599609,0.707519531,-1.234863281,161.5429688,1.076660156,-76.68457031,12.35302734,2.737792969,-1.270019531,-179.7143555,-2.724609375,103.0957031,0.413085938,3.950683594,-0.408691406,-2.548828125,16.171875,-162.0922852,-0.329919205,0.404846324,-0.053004017,0.598103258,0.297517388,0.516714851
61951.4439,5.036132813,13.10449219,2.412597656,3.603515625,88.30810547,-116.2573242,16.39160156,0.711914063,-1.234863281,161.5429688,1.076660156,-76.70654297,12.35302734,2.737792969,-1.265625,-179.7143555,-2.724609375,103.0957031,0.413085938,3.950683594,-0.408691406,-2.548828125,16.171875,-162.0922852,-0.324406841,0.403549297,-0.052031247,0.597779001,0.298165901,0.514769311
61961.4439,5.036132813,13.10449219,2.412597656,3.647460938,88.30810547,-116.2133789,16.39160156,0.711914063,-1.234863281,161.5429688,1.076660156,-76.70654297,12.35302734,2.737792969,-1.265625,-179.7143555,-2.724609375,103.0737305,0.413085938,3.950683594,-0.408691406,-2.548828125,16.171875,-162.0922852,-0.324406841,0.403873554,-0.052355504,0.598427514,0.298490158,0.516066338
61971.4439,5.036132813,13.10449219,2.412597656,3.669433594,88.30810547,-116.1694336,16.39160156,0.711914063,-1.234863281,161.5429688,1.076660156,-76.72851563,12.35302734,2.737792969,-1.265625,-179.7143555,-2.724609375,103.0737305,0.413085938,3.950683594,-0.408691406,-2.548828125,16.14990234,-162.0703125,-0.324731098,0.403873554,-0.051706991,0.597454744,0.299138671,0.514769311
61981.4439,5.036132813,13.10449219,2.412597656,3.735351563,88.30810547,-116.1035156,16.39160156,0.711914063,-1.234863281,161.5429688,1.076660156,-76.72851563,12.35302734,2.737792969,-1.265625,-179.6923828,-2.724609375,103.0517578,0.413085938,3.950683594,-0.408691406,-2.548828125,16.14990234,-162.0703125,-0.313057857,0.414898278,-0.042952061,0.606209673,0.297517388,0.524172753
61991.4439,5.036132813,13.10449219,2.412597656,3.845214844,88.30810547,-116.015625,16.39160156,0.711914063,-1.234863281,161.5429688,1.076660156,-76.72851563,12.35302734,2.737792969,-1.265625,-179.6923828,-2.724609375,103.0517578,0.413085938,3.950683594,-0.408691406,-2.548828125,16.14990234,-162.0703125,-0.327325151,0.401928014,-0.053976787,0.596806231,0.300111441,0.514120798
62001.4439,5.036132813,13.10449219,2.416992188,3.911132813,88.30810547,-115.9277344,16.39160156,0.707519531,-1.234863281,161.5429688,1.076660156,-76.75048828,12.35302734,2.7421875,-1.265625,-179.6923828,-2.724609375,103.0517578,0.413085938,3.950683594,-0.408691406,-2.548828125,16.14990234,-162.0483398,-0.323758328,0.402900784,-0.053976787,0.596481975,0.299787184,0.514120798
62011.4439,5.036132813,13.10449219,2.416992188,3.999023438,88.30810547,-115.8398438,16.39160156,0.707519531,-1.234863281,161.5429688,1.076660156,-76.75048828,12.35302734,2.7421875,-1.261230469,-179.6923828,-2.724609375,103.0297852,0.413085938,3.950683594,-0.408691406,-2.548828125,16.14990234,-162.0483398,-0.323109815,0.403549297,-0.053976787,0.597454744,0.300111441,0.514445055
62021.4439,5.036132813,13.10449219,2.416992188,4.108886719,88.30810547,-115.7299805,16.39160156,0.707519531,-1.234863281,161.5429688,1.076660156,-76.75048828,12.35302734,2.7421875,-1.261230469,-179.6923828,-2.724609375,103.0297852,0.413085938,3.950683594,-0.408691406,-2.548828125,16.14990234,-162.0483398,-0.327649408,0.401603758,-0.054301044,0.596806231,0.301408467,0.513472285
62031.4439,5.036132813,13.10449219,2.416992188,4.174804688,88.30810547,-115.6420898,16.39160156,0.707519531,-1.234863281,161.5429688,1.076660156,-76.75048828,12.35302734,2.7421875,-1.261230469,-179.6704102,-2.724609375,103.0297852,0.413085938,3.950683594,-0.408691406,-2.526855469,16.14990234,-162.0483398,-0.323109815,0.404197811,-0.05365253,0.598427514,0.299787184,0.518984647
62041.4439,5.036132813,13.10449219,2.416992188,4.262695313,88.30810547,-115.5761719,16.39160156,0.707519531,-1.234863281,161.5429688,1.076660156,-76.77246094,12.35302734,2.7421875,-1.261230469,-179.6704102,-2.702636719,103.0297852,0.408691406,3.950683594,-0.408691406,-2.526855469,16.14990234,-162.0483398,-0.323758328,0.402900784,-0.056246584,0.597130488,0.301084211,0.514445055
62051.4439,5.036132813,13.10449219,2.416992188,4.306640625,88.30810547,-115.5322266,16.39160156,0.707519531,-1.234863281,161.5429688,1.076660156,-76.77246094,12.35302734,2.7421875,-1.261230469,-179.6704102,-2.702636719,103.0078125,0.408691406,3.950683594,-0.404296875,-2.526855469,16.14990234,-162.0483398,-0.322461301,0.403549297,-0.057219354,0.597130488,0.300759954,0.514445055
62061.4439,5.036132813,13.10449219,2.416992188,4.306640625,88.30810547,-115.5102539,16.39160156,0.707519531,-1.234863281,161.5429688,1.0546875,-76.77246094,12.35302734,2.7421875,-1.261230469,-179.6704102,-2.702636719,103.0078125,0.408691406,3.950683594,-0.404296875,-2.526855469,16.14990234,-162.0263672,-0.322137044,0.403873554,-0.056895097,0.597779001,0.300759954,0.514769311
62071.4439,5.036132813,13.10449219,2.416992188,4.306640625,88.30810547,-115.5102539,16.39160156,0.707519531,-1.234863281,161.5429688,1.0546875,-76.77246094,12.35302734,2.7421875,-1.256835938,-179.6704102,-2.702636719,102.9858398,0.408691406,3.950683594,-0.404296875,-2.526855469,16.14990234,-162.0263672,-0.323109815,0.403873554,-0.057219354,0.597779001,0.302056981,0.515417824
62081.4439,5.036132813,13.10449219,2.416992188,4.284667969,88.30810547,-115.5322266,16.39160156,0.707519531,-1.234863281,161.5209961,1.0546875,-76.79443359,12.35302734,2.7421875,-1.256835938,-179.6704102,-2.702636719,102.9858398,0.408691406,3.950683594,-0.404296875,-2.526855469,16.14990234,-162.0263672,-0.312085087,0.414898278,-0.048140168,0.606533929,0.299787184,0.525469779
62091.4439,5.036132813,13.10449219,2.416992188,4.262695313,88.33007813,-115.5541992,16.39160156,0.707519531,-1.234863281,161.5209961,1.0546875,-76.79443359,12.35302734,2.7421875,-1.256835938,-179.6704102,-2.702636719,102.9858398,0.408691406,3.950683594,-0.404296875,-2.526855469,16.14990234,-162.0263672,-0.331216232,0.402252271,-0.06143469,0.595833461,0.302056981,0.514769311
62101.4439,5.036132813,13.10449219,2.416992188,4.262695313,88.33007813,-115.5761719,16.39160156,0.711914063,-1.234863281,161.5209961,1.0546875,-76.79443359,12.35302734,2.746582031,-1.256835938,-179.6704102,-2.702636719,102.9638672,0.408691406,3.950683594,-0.404296875,-2.526855469,16.14990234,-162.0263672,-0.321488531,0.404197811,-0.05851638,0.598103258,0.302056981,0.515417824
62111.4439,5.036132813,13.10449219,2.416992188,4.240722656,88.33007813,-115.5981445,16.39160156,0.711914063,-1.234863281,161.5209961,1.032714844,-76.79443359,12.35302734,2.746582031,-1.256835938,-179.6704102,-2.680664063,102.9638672,0.408691406,3.950683594,-0.404296875,-2.526855469,16.14990234,-162.0043945,-0.321164274,0.404522067,-0.059164893,0.598103258,0.302056981,0.515417824
62121.4439,5.036132813,13.10449219,2.416992188,4.21875,88.33007813,-115.5981445,16.39160156,0.711914063,-1.239257813,161.5429688,1.032714844,-76.79443359,12.35302734,2.746582031,-1.252441406,-179.6704102,-2.680664063,102.9418945,0.408691406,3.950683594,-0.404296875,-2.526855469,16.14990234,-162.0043945,-0.321488531,0.403873554,-0.060786177,0.597779001,0.30302975,0.515417824
62131.4439,5.036132813,13.10449219,2.416992188,4.174804688,88.33007813,-115.6201172,16.39160156,0.711914063,-1.239257813,161.5429688,1.032714844,-76.79443359,12.35302734,2.746582031,-1.252441406,-179.6704102,-2.680664063,102.9418945,0.408691406,3.950683594,-0.404296875,-2.526855469,16.14990234,-162.0043945,-0.320515761,0.404522067,-0.05948915,0.597779001,0.302705494,0.518984647
62141.4439,5.036132813,13.10449219,2.416992188,4.086914063,88.33007813,-115.7299805,16.39160156,0.711914063,-1.239257813,161.5429688,1.032714844,-76.81640625,12.35302734,2.746582031,-1.252441406,-179.6704102,-2.680664063,102.9418945,0.408691406,3.950683594,-0.404296875,-2.526855469,16.14990234,-161.9824219,-0.320840018,0.404846324,-0.059164893,0.598751771,0.301732724,0.517039107
62151.4439,5.036132813,13.10449219,2.416992188,4.04296875,88.33007813,-115.7739258,16.39160156,0.711914063,-1.239257813,161.5429688,1.010742188,-76.81640625,12.35302734,2.746582031,-1.252441406,-179.6704102,-2.680664063,102.9199219,0.408691406,3.950683594,-0.404296875,-2.526855469,16.14990234,-161.9824219,-0.322137044,0.405819094,-0.057867867,0.598751771,0.300759954,0.517039107
62161.4439,5.036132813,13.10449219,2.412597656,3.955078125,88.33007813,-115.8618164,16.39160156,0.711914063,-1.239257813,161.5429688,1.010742188,-76.81640625,12.35302734,2.746582031,-1.252441406,-179.6704102,-2.680664063,102.9199219,0.408691406,3.950683594,-0.404296875,-2.526855469,16.14990234,-161.9824219,-0.321812788,0.406467607,-0.05559807,0.599400284,0.299787184,0.517363364
62171.4439,5.036132813,13.10449219,2.412597656,3.845214844,88.33007813,-115.9716797,16.39160156,0.711914063,-1.239257813,161.5429688,1.010742188,-76.81640625,12.35302734,2.750976563,-1.248046875,-179.6484375,-2.658691406,102.9199219,0.408691406,3.950683594,-0.404296875,-2.526855469,16.12792969,-161.9604492,-0.322461301,0.407440377,-0.05559807,0.599400284,0.300111441,0.516714851
62181.4439,5.036132813,13.10449219,2.412597656,3.779296875,88.30810547,-116.015625,16.39160156,0.711914063,-1.239257813,161.5209961,1.010742188,-76.83837891,12.35302734,2.750976563,-1.248046875,-179.6484375,-2.658691406,102.8979492,0.408691406,3.950683594,-0.404296875,-2.526855469,16.12792969,-161.9604492,-0.322785558,0.40808889,-0.053004017,0.600048797,0.297193132,0.520281673
62191.4439,5.036132813,13.10449219,2.412597656,3.735351563,88.30810547,-116.081543,16.39160156,0.711914063,-1.239257813,161.5209961,1.010742188,-76.83837891,12.35302734,2.750976563,-1.248046875,-179.6484375,-2.658691406,102.8979492,0.408691406,3.950683594,-0.404296875,-2.504882813,16.12792969,-161.9604492,-0.332837515,0.412304226,-0.048140168,0.60167008,0.289410973,0.520281673
62201.4439,5.036132813,13.10449219,2.412597656,3.69140625,88.30810547,-116.1254883,16.39160156,0.711914063,-1.239257813,161.5209961,1.010742188,-76.83837891,12.35302734,2.750976563,-1.248046875,-179.6484375,-2.658691406,102.8759766,0.408691406,3.950683594,-0.404296875,-2.504882813,16.12792969,-161.9384766,-0.321812788,0.40614335,-0.06143469,0.60069731,0.30497529,0.519308904
62211.4439,5.036132813,13.10449219,2.412597656,3.669433594,88.30810547,-116.1474609,16.38720703,0.711914063,-1.234863281,161.5209961,1.010742188,-76.83837891,12.35302734,2.750976563,-1.248046875,-179.6484375,-2.658691406,102.8759766,0.408691406,3.950683594,-0.404296875,-2.504882813,16.12792969,-161.9384766,-0.319542991,0.40711612,-0.066298539,0.601021567,0.309514883,0.521254443
62221.4439,5.036132813,13.10449219,2.412597656,3.625488281,88.30810547,-116.1694336,16.38720703,0.711914063,-1.234863281,161.5209961,1.010742188,-76.86035156,12.35302734,2.750976563,-1.243652344,-179.6484375,-2.658691406,102.8759766,0.408691406,3.950683594,-0.404296875,-2.504882813,16.12792969,-161.9165039,-0.321488531,0.405819094,-0.05657084,0.598427514,0.301408467,0.516714851
62231.4439,5.036132813,13.10449219,2.412597656,3.603515625,88.30810547,-116.2133789,16.38720703,0.711914063,-1.234863281,161.5209961,1.010742188,-76.86035156,12.35302734,2.755371094,-1.243652344,-179.6484375,-2.658691406,102.8540039,0.404296875,3.950683594,-0.404296875,-2.504882813,16.12792969,-161.9165039,-0.311760831,0.407764633,-0.058840637,0.601021567,0.299787184,0.517039107
